@relation CPMP-2015-runtime-regression

@attribute stacks numeric
@attribute tiers numeric
@attribute stack.tier.ratio numeric
@attribute container.density numeric
@attribute empty.stack.pct numeric
@attribute overstowing.stack.pct numeric
@attribute overstowing.2cont.stack.pct numeric
@attribute group.same.min numeric
@attribute group.same.max numeric
@attribute group.same.mean numeric
@attribute group.same.stdev numeric
@attribute top.good.min numeric
@attribute top.good.max numeric
@attribute top.good.mean numeric
@attribute top.good.stdev numeric
@attribute overstowage.pct numeric
@attribute bflb numeric
@attribute left.density numeric
@attribute tier.weighted.groups numeric
@attribute avg.l1.top.left.lg.group numeric
@attribute cont.empty.grt.estack numeric
@attribute pct.bottom.pct.on.top numeric
@attribute runtime numeric

@data
20,5,0.25,0.8,0,0.85,1,0,4,2.42424,0.853879,2,26,11.8235,8.13298,0.6,64,0.368345,0.459091,0.575,0,0.1,3600
20,5,0.25,0.8,0,0.85,1,0,4,2.42424,0.853879,2,26,11.8235,8.13298,0.6,64,0.368345,0.459091,0.575,0,0.1,3600
20,5,0.25,0.8,0.15,0.8,1,0,4,2.42424,0.779678,4,30,15.125,7.43198,0.6,60,0.258993,0.459091,0.488889,0.16,0,3600
20,5,0.25,0.8,0.15,0.8,1,0,4,2.42424,0.779678,4,30,15.125,7.43198,0.6,60,0.258993,0.459091,0.488889,0.16,0,280.966
20,5,0.25,0.8,0.15,0.8,1,0,4,2.42424,0.779678,4,30,15.125,7.43198,0.6,60,0.258993,0.459091,0.488889,0.16,0,3600
20,5,0.25,0.8,0.15,0.8,1,0,4,2.42424,0.779678,4,30,15.125,7.43198,0.6,60,0.258993,0.459091,0.488889,0.16,0,3600
20,5,0.25,0.8,0.1,0.8,1,0,5,2.42424,0.888659,2,32,14.625,7.40671,0.6,61,0.092086,0.456582,0.55,0.1,0.15,51.007
20,5,0.25,0.8,0.1,0.8,1,0,5,2.42424,0.888659,2,32,14.625,7.40671,0.6,61,0.092086,0.456582,0.55,0.1,0.15,3600
20,5,0.25,0.8,0.1,0.8,1,0,5,2.42424,0.888659,2,32,14.625,7.40671,0.6,61,0.092086,0.456582,0.55,0.1,0.15,3600
20,5,0.25,0.8,0.1,0.8,1,0,5,2.42424,0.888659,2,32,14.625,7.40671,0.6,61,0.092086,0.456582,0.55,0.1,0.15,3600
20,5,0.25,0.8,0.2,0.8,1,0,5,2.42424,1.1018,2,27,13.375,7.61475,0.6,60,0.381295,0.440522,0.683333,0.2,0.1,3600
20,5,0.25,0.8,0.2,0.8,1,0,5,2.42424,1.1018,2,27,13.375,7.61475,0.6,60,0.381295,0.440522,0.683333,0.2,0.1,20.565
20,5,0.25,0.8,0.2,0.8,1,0,5,2.42424,1.1018,2,27,13.375,7.61475,0.6,60,0.381295,0.440522,0.683333,0.2,0.1,3600
20,5,0.25,0.8,0.2,0.8,1,0,5,2.42424,1.1018,2,27,13.375,7.61475,0.6,60,0.381295,0.440522,0.683333,0.2,0.1,3600
20,8,0.4,0.6,0,0.8,0.842105,0,9,4.57143,1.56057,2,13,6.875,3.70599,0.3625,62,0.397482,0.475134,0.458333,0,0,109.611
20,8,0.4,0.6,0,0.8,0.842105,0,9,4.57143,1.56057,2,13,6.875,3.70599,0.3625,62,0.397482,0.475134,0.458333,0,0,3600
20,8,0.4,0.6,0,0.8,0.842105,0,9,4.57143,1.56057,2,13,6.875,3.70599,0.3625,62,0.397482,0.475134,0.458333,0,0,3600
20,8,0.4,0.6,0,0.8,0.842105,0,9,4.57143,1.56057,2,13,6.875,3.70599,0.3625,62,0.397482,0.475134,0.458333,0,0,922.238
20,8,0.4,0.6,0.2,0.6,0.923077,0,8,4.57143,1.62045,2,17,9.91667,4.99096,0.45,72,0.338129,0.405466,0.649306,0.34375,0,482.286
20,8,0.4,0.6,0.2,0.6,0.923077,0,8,4.57143,1.62045,2,17,9.91667,4.99096,0.45,72,0.338129,0.405466,0.649306,0.34375,0,3600
20,8,0.4,0.6,0.2,0.6,0.923077,0,8,4.57143,1.62045,2,17,9.91667,4.99096,0.45,72,0.338129,0.405466,0.649306,0.34375,0,3600
20,8,0.4,0.6,0.2,0.6,0.923077,0,8,4.57143,1.62045,2,17,9.91667,4.99096,0.45,72,0.338129,0.405466,0.649306,0.34375,0,3600
20,8,0.4,0.6,0,0.8,0.842105,0,4,2.4,0.830662,3,27,15.25,7.70146,0.3625,59,0.304856,0.451712,0.736111,0,0.05,3600
20,8,0.4,0.6,0,0.8,0.842105,0,4,2.4,0.830662,3,27,15.25,7.70146,0.3625,59,0.304856,0.451712,0.736111,0,0.05,3600
20,8,0.4,0.6,0,0.8,0.842105,0,4,2.4,0.830662,3,27,15.25,7.70146,0.3625,59,0.304856,0.451712,0.736111,0,0.05,359.054
20,8,0.4,0.6,0,0.8,0.842105,0,4,2.4,0.830662,3,27,15.25,7.70146,0.3625,59,0.304856,0.451712,0.736111,0,0.05,3600
20,8,0.4,0.6,0,0.8,0.8,0,4,2.4,0.860233,2,34,14.5625,10.1794,0.3625,60,0.357914,0.449005,0.583333,0,0,3600
20,8,0.4,0.6,0,0.8,0.8,0,4,2.4,0.860233,2,34,14.5625,10.1794,0.3625,60,0.357914,0.449005,0.583333,0,0,3600
20,8,0.4,0.6,0,0.8,0.8,0,4,2.4,0.860233,2,34,14.5625,10.1794,0.3625,60,0.357914,0.449005,0.583333,0,0,178.767
20,8,0.4,0.6,0,0.8,0.8,0,4,2.4,0.860233,2,34,14.5625,10.1794,0.3625,60,0.357914,0.449005,0.583333,0,0,1104.137
20,8,0.4,0.6,0,0.9,0.947368,0,5,2.4,0.943398,2,30,15.0556,8.2964,0.3625,61,0.609712,0.458776,0.569444,0,0,70.236
20,8,0.4,0.6,0,0.9,0.947368,0,5,2.4,0.943398,2,30,15.0556,8.2964,0.3625,61,0.609712,0.458776,0.569444,0,0,3600
20,8,0.4,0.6,0,0.9,0.947368,0,5,2.4,0.943398,2,30,15.0556,8.2964,0.3625,61,0.609712,0.458776,0.569444,0,0,3600
20,8,0.4,0.6,0,0.9,0.947368,0,5,2.4,0.943398,2,30,15.0556,8.2964,0.3625,61,0.609712,0.458776,0.569444,0,0,3600
20,8,0.4,0.6,0.05,0.7,1,0,6,2.4,1.09087,2,32,16.7857,9.88634,0.45,72,0.198741,0.413438,0.701389,0.18125,0,3600
20,8,0.4,0.6,0.05,0.7,1,0,6,2.4,1.09087,2,32,16.7857,9.88634,0.45,72,0.198741,0.413438,0.701389,0.18125,0,3600
20,8,0.4,0.6,0.05,0.7,1,0,6,2.4,1.09087,2,32,16.7857,9.88634,0.45,72,0.198741,0.413438,0.701389,0.18125,0,220.91
20,8,0.4,0.6,0.05,0.7,1,0,6,2.4,1.09087,2,32,16.7857,9.88634,0.45,72,0.198741,0.413438,0.701389,0.18125,0,1868.773
16,5,0.3125,0.6,0.1875,0.6875,0.916667,0,6,2.28571,1.45219,3,15,8.45455,3.82251,0.3625,29,0.7,0.391005,0.346154,0.3,0.125,3600
16,5,0.3125,0.6,0.1875,0.6875,0.916667,0,6,2.28571,1.45219,3,15,8.45455,3.82251,0.3625,29,0.7,0.391005,0.346154,0.3,0.125,3600
16,5,0.3125,0.6,0.1875,0.6875,0.916667,0,6,2.28571,1.45219,3,15,8.45455,3.82251,0.3625,29,0.7,0.391005,0.346154,0.3,0.125,108.943
16,5,0.3125,0.6,0.1875,0.6875,0.916667,0,6,2.28571,1.45219,3,15,8.45455,3.82251,0.3625,29,0.7,0.391005,0.346154,0.3,0.125,3600
16,5,0.3125,0.6,0.125,0.5625,0.9,0,3,2.28571,0.764875,2,18,8.22222,4.91659,0.3625,29,0.06,0.387401,0.628205,0.3625,0,0.016
16,5,0.3125,0.6,0.125,0.5625,0.9,0,3,2.28571,0.764875,2,18,8.22222,4.91659,0.3625,29,0.06,0.387401,0.628205,0.3625,0,3600
16,5,0.3125,0.6,0.125,0.5625,0.9,0,3,2.28571,0.764875,2,18,8.22222,4.91659,0.3625,29,0.06,0.387401,0.628205,0.3625,0,0
16,5,0.3125,0.6,0.125,0.5625,0.9,0,3,2.28571,0.764875,2,18,8.22222,4.91659,0.3625,29,0.06,0.387401,0.628205,0.3625,0,184.984
16,5,0.3125,0.6,0.125,0.625,0.909091,0,4,2.28571,0.933139,2,14,8.5,3.98121,0.3625,29,0.688889,0.433499,0.75,0.3375,0.0625,24.049
16,5,0.3125,0.6,0.125,0.625,0.909091,0,4,2.28571,0.933139,2,14,8.5,3.98121,0.3625,29,0.688889,0.433499,0.75,0.3375,0.0625,3600
16,5,0.3125,0.6,0.125,0.625,0.909091,0,4,2.28571,0.933139,2,14,8.5,3.98121,0.3625,29,0.688889,0.433499,0.75,0.3375,0.0625,0
16,5,0.3125,0.6,0.125,0.625,0.909091,0,4,2.28571,0.933139,2,14,8.5,3.98121,0.3625,29,0.688889,0.433499,0.75,0.3375,0.0625,3600
16,5,0.3125,0.6,0.0625,0.75,0.923077,0,5,2.28571,1.16058,3,17,7.33333,3.85861,0.3625,30,0.395556,0.405853,0.525641,0.3,0,3600
16,5,0.3125,0.6,0.0625,0.75,0.923077,0,5,2.28571,1.16058,3,17,7.33333,3.85861,0.3625,30,0.395556,0.405853,0.525641,0.3,0,0.052
16,5,0.3125,0.6,0.0625,0.75,0.923077,0,5,2.28571,1.16058,3,17,7.33333,3.85861,0.3625,30,0.395556,0.405853,0.525641,0.3,0,3600
16,5,0.3125,0.6,0.0625,0.75,0.923077,0,5,2.28571,1.16058,3,17,7.33333,3.85861,0.3625,30,0.395556,0.405853,0.525641,0.3,0,3600
16,5,0.3125,0.6,0.0625,0.5625,0.9,0,5,2.28571,1.07539,2,19,10.1111,5.25874,0.3625,29,0.197778,0.401918,0.519231,0.1125,0,13.061
16,5,0.3125,0.6,0.0625,0.5625,0.9,0,5,2.28571,1.07539,2,19,10.1111,5.25874,0.3625,29,0.197778,0.401918,0.519231,0.1125,0,1.032
16,5,0.3125,0.6,0.0625,0.5625,0.9,0,5,2.28571,1.07539,2,19,10.1111,5.25874,0.3625,29,0.197778,0.401918,0.519231,0.1125,0,5.628
16,5,0.3125,0.6,0.0625,0.5625,0.9,0,5,2.28571,1.07539,2,19,10.1111,5.25874,0.3625,29,0.197778,0.401918,0.519231,0.1125,0,859.542
16,5,0.3125,0.6,0,0.625,0.833333,0,6,2.28571,1.20091,3,12,6.6,2.69072,0.3625,30,0.162222,0.375595,0.596154,0,0,3600
16,5,0.3125,0.6,0,0.625,0.833333,0,6,2.28571,1.20091,3,12,6.6,2.69072,0.3625,30,0.162222,0.375595,0.596154,0,0,19.833
16,5,0.3125,0.6,0,0.625,0.833333,0,6,2.28571,1.20091,3,12,6.6,2.69072,0.3625,30,0.162222,0.375595,0.596154,0,0,155.03
16,5,0.3125,0.6,0,0.625,0.833333,0,6,2.28571,1.20091,3,12,6.6,2.69072,0.3625,30,0.162222,0.375595,0.596154,0,0,5.208
16,5,0.3125,0.6,0.1875,0.625,0.909091,0,5,2.28571,0.982846,2,19,7.3,4.98096,0.3625,29,0.5,0.361905,0.403846,0.3125,0,61.472
16,5,0.3125,0.6,0.1875,0.625,0.909091,0,5,2.28571,0.982846,2,19,7.3,4.98096,0.3625,29,0.5,0.361905,0.403846,0.3125,0,3600
16,5,0.3125,0.6,0.1875,0.625,0.909091,0,5,2.28571,0.982846,2,19,7.3,4.98096,0.3625,29,0.5,0.361905,0.403846,0.3125,0,3446.571
16,5,0.3125,0.6,0.1875,0.625,0.909091,0,5,2.28571,0.982846,2,19,7.3,4.98096,0.3625,29,0.5,0.361905,0.403846,0.3125,0,3600
16,5,0.3125,0.6,0.0625,0.5625,0.818182,0,5,2.28571,0.982846,2,12,6.44444,3.49956,0.3625,29,0.473333,0.40043,0.711538,0.175,0,3.072
16,5,0.3125,0.6,0.0625,0.5625,0.818182,0,5,2.28571,0.982846,2,12,6.44444,3.49956,0.3625,29,0.473333,0.40043,0.711538,0.175,0,306.691
16,5,0.3125,0.6,0.0625,0.5625,0.818182,0,5,2.28571,0.982846,2,12,6.44444,3.49956,0.3625,29,0.473333,0.40043,0.711538,0.175,0,3600
16,5,0.3125,0.6,0.0625,0.5625,0.818182,0,5,2.28571,0.982846,2,12,6.44444,3.49956,0.3625,29,0.473333,0.40043,0.711538,0.175,0,3600
16,5,0.3125,0.6,0.1875,0.6875,0.916667,0,4,2.28571,0.824786,3,19,8.09091,5.16024,0.3625,29,0.446667,0.398181,0.589744,0.275,0.0625,3600
16,5,0.3125,0.6,0.1875,0.6875,0.916667,0,4,2.28571,0.824786,3,19,8.09091,5.16024,0.3625,29,0.446667,0.398181,0.589744,0.275,0.0625,3600
16,5,0.3125,0.6,0.1875,0.6875,0.916667,0,4,2.28571,0.824786,3,19,8.09091,5.16024,0.3625,29,0.446667,0.398181,0.589744,0.275,0.0625,665.154
16,5,0.3125,0.6,0.1875,0.6875,0.916667,0,4,2.28571,0.824786,3,19,8.09091,5.16024,0.3625,29,0.446667,0.398181,0.589744,0.275,0.0625,228.986
16,5,0.3125,0.6,0.125,0.625,0.909091,0,4,2.28571,0.933139,3,18,9.6,5.08331,0.3625,29,0.551111,0.418618,0.487179,0.125,0,0.1
16,5,0.3125,0.6,0.125,0.625,0.909091,0,4,2.28571,0.933139,3,18,9.6,5.08331,0.3625,29,0.551111,0.418618,0.487179,0.125,0,6.948
16,5,0.3125,0.6,0.125,0.625,0.909091,0,4,2.28571,0.933139,3,18,9.6,5.08331,0.3625,29,0.551111,0.418618,0.487179,0.125,0,0.004
16,5,0.3125,0.6,0.125,0.625,0.909091,0,4,2.28571,0.933139,3,18,9.6,5.08331,0.3625,29,0.551111,0.418618,0.487179,0.125,0,3.604
16,5,0.3125,0.6,0.1875,0.75,1,0,4,2.28571,0.824786,2,18,9.08333,4.78641,0.3625,29,0.417778,0.380423,0.634615,0.35,0.0625,0.02
16,5,0.3125,0.6,0.1875,0.75,1,0,4,2.28571,0.824786,2,18,9.08333,4.78641,0.3625,29,0.417778,0.380423,0.634615,0.35,0.0625,3600
16,5,0.3125,0.6,0.1875,0.75,1,0,4,2.28571,0.824786,2,18,9.08333,4.78641,0.3625,29,0.417778,0.380423,0.634615,0.35,0.0625,0.004
16,5,0.3125,0.6,0.1875,0.75,1,0,4,2.28571,0.824786,2,18,9.08333,4.78641,0.3625,29,0.417778,0.380423,0.634615,0.35,0.0625,3600
16,5,0.3125,0.6,0.0625,0.625,1,0,4,2.28571,0.880631,2,10,5.5,2.94109,0.3625,29,0.637778,0.393618,0.692308,0.225,0.0625,0.016
16,5,0.3125,0.6,0.0625,0.625,1,0,4,2.28571,0.880631,2,10,5.5,2.94109,0.3625,29,0.637778,0.393618,0.692308,0.225,0.0625,3600
16,5,0.3125,0.6,0.0625,0.625,1,0,4,2.28571,0.880631,2,10,5.5,2.94109,0.3625,29,0.637778,0.393618,0.692308,0.225,0.0625,0
16,5,0.3125,0.6,0.0625,0.625,1,0,4,2.28571,0.880631,2,10,5.5,2.94109,0.3625,29,0.637778,0.393618,0.692308,0.225,0.0625,3600
16,5,0.3125,0.6,0.375,0.625,1,0,4,2.28571,0.764875,3,14,8.1,3.7,0.45,36,0.1,0.331052,0.576923,0.4,0.0625,0.012
16,5,0.3125,0.6,0.375,0.625,1,0,4,2.28571,0.764875,3,14,8.1,3.7,0.45,36,0.1,0.331052,0.576923,0.4,0.0625,0.132
16,5,0.3125,0.6,0.375,0.625,1,0,4,2.28571,0.764875,3,14,8.1,3.7,0.45,36,0.1,0.331052,0.576923,0.4,0.0625,0.004
16,5,0.3125,0.6,0.375,0.625,1,0,4,2.28571,0.764875,3,14,8.1,3.7,0.45,36,0.1,0.331052,0.576923,0.4,0.0625,0.012
16,5,0.3125,0.6,0.375,0.625,1,0,5,2.28571,0.933139,4,19,10,4.51664,0.45,36,0.433333,0.345536,0.653846,0.4,0,3600
16,5,0.3125,0.6,0.375,0.625,1,0,5,2.28571,0.933139,4,19,10,4.51664,0.45,36,0.433333,0.345536,0.653846,0.4,0,3600
16,5,0.3125,0.6,0.375,0.625,1,0,5,2.28571,0.933139,4,19,10,4.51664,0.45,36,0.433333,0.345536,0.653846,0.4,0,0.004
16,5,0.3125,0.6,0.375,0.625,1,0,5,2.28571,0.933139,4,19,10,4.51664,0.45,36,0.433333,0.345536,0.653846,0.4,0,0.036
16,5,0.3125,0.6,0.375,0.625,1,0,5,2.28571,0.933139,2,13,7,2.93258,0.45,36,0.144444,0.325959,0.717949,0.375,0.0625,3600
16,5,0.3125,0.6,0.375,0.625,1,0,5,2.28571,0.933139,2,13,7,2.93258,0.45,36,0.144444,0.325959,0.717949,0.375,0.0625,107.599
16,5,0.3125,0.6,0.375,0.625,1,0,5,2.28571,0.933139,2,13,7,2.93258,0.45,36,0.144444,0.325959,0.717949,0.375,0.0625,3600
16,5,0.3125,0.6,0.375,0.625,1,0,5,2.28571,0.933139,2,13,7,2.93258,0.45,36,0.144444,0.325959,0.717949,0.375,0.0625,3600
16,5,0.3125,0.6,0.3125,0.625,1,0,7,2.28571,1.35023,3,19,9.3,5.38609,0.45,36,0.144444,0.354464,0.807692,0.35,0.3125,0.052
16,5,0.3125,0.6,0.3125,0.625,1,0,7,2.28571,1.35023,3,19,9.3,5.38609,0.45,36,0.144444,0.354464,0.807692,0.35,0.3125,0.024
16,5,0.3125,0.6,0.3125,0.625,1,0,7,2.28571,1.35023,3,19,9.3,5.38609,0.45,36,0.144444,0.354464,0.807692,0.35,0.3125,0.004
16,5,0.3125,0.6,0.3125,0.625,1,0,7,2.28571,1.35023,3,19,9.3,5.38609,0.45,36,0.144444,0.354464,0.807692,0.35,0.3125,0.244
16,5,0.3125,0.6,0.375,0.625,1,0,5,2.28571,1.11879,3,19,13.4,5.04381,0.45,36,0.422222,0.394081,0.615385,0.375,0.0625,2.264
16,5,0.3125,0.6,0.375,0.625,1,0,5,2.28571,1.11879,3,19,13.4,5.04381,0.45,36,0.422222,0.394081,0.615385,0.375,0.0625,1.748
16,5,0.3125,0.6,0.375,0.625,1,0,5,2.28571,1.11879,3,19,13.4,5.04381,0.45,36,0.422222,0.394081,0.615385,0.375,0.0625,0.332
16,5,0.3125,0.6,0.375,0.625,1,0,5,2.28571,1.11879,3,19,13.4,5.04381,0.45,36,0.422222,0.394081,0.615385,0.375,0.0625,0.376
16,5,0.3125,0.6,0.3125,0.625,1,0,6,2.28571,1.20091,2,19,9.3,5.9,0.45,36,0.666667,0.368651,0.403846,0.375,0,3600
16,5,0.3125,0.6,0.3125,0.625,1,0,6,2.28571,1.20091,2,19,9.3,5.9,0.45,36,0.666667,0.368651,0.403846,0.375,0,3600
16,5,0.3125,0.6,0.3125,0.625,1,0,6,2.28571,1.20091,2,19,9.3,5.9,0.45,36,0.666667,0.368651,0.403846,0.375,0,0.004
16,5,0.3125,0.6,0.3125,0.625,1,0,6,2.28571,1.20091,2,19,9.3,5.9,0.45,36,0.666667,0.368651,0.403846,0.375,0,3600
16,5,0.3125,0.6,0.375,0.625,1,0,4,2.28571,0.880631,3,19,12.4,5.0636,0.45,36,0.377778,0.377712,0.423077,0.375,0.0625,0.02
16,5,0.3125,0.6,0.375,0.625,1,0,4,2.28571,0.880631,3,19,12.4,5.0636,0.45,36,0.377778,0.377712,0.423077,0.375,0.0625,0.428
16,5,0.3125,0.6,0.375,0.625,1,0,4,2.28571,0.880631,3,19,12.4,5.0636,0.45,36,0.377778,0.377712,0.423077,0.375,0.0625,0.004
16,5,0.3125,0.6,0.375,0.625,1,0,4,2.28571,0.880631,3,19,12.4,5.0636,0.45,36,0.377778,0.377712,0.423077,0.375,0.0625,0.004
16,5,0.3125,0.6,0.3125,0.625,1,0,4,2.28571,0.982846,3,19,9.7,4.38292,0.45,36,0.655556,0.373578,0.730769,0.4,0.125,82.681
16,5,0.3125,0.6,0.3125,0.625,1,0,4,2.28571,0.982846,3,19,9.7,4.38292,0.45,36,0.655556,0.373578,0.730769,0.4,0.125,2.356
16,5,0.3125,0.6,0.3125,0.625,1,0,4,2.28571,0.982846,3,19,9.7,4.38292,0.45,36,0.655556,0.373578,0.730769,0.4,0.125,8.893
16,5,0.3125,0.6,0.3125,0.625,1,0,4,2.28571,0.982846,3,19,9.7,4.38292,0.45,36,0.655556,0.373578,0.730769,0.4,0.125,0.44
16,5,0.3125,0.6,0.3125,0.625,1,0,5,2.28571,0.933139,2,19,7.1,4.65725,0.45,36,0.357778,0.343684,0.333333,0.35,0.1875,0.16
16,5,0.3125,0.6,0.3125,0.625,1,0,5,2.28571,0.933139,2,19,7.1,4.65725,0.45,36,0.357778,0.343684,0.333333,0.35,0.1875,5.616
16,5,0.3125,0.6,0.3125,0.625,1,0,5,2.28571,0.933139,2,19,7.1,4.65725,0.45,36,0.357778,0.343684,0.333333,0.35,0.1875,0.424
16,5,0.3125,0.6,0.3125,0.625,1,0,5,2.28571,0.933139,2,19,7.1,4.65725,0.45,36,0.357778,0.343684,0.333333,0.35,0.1875,3600
16,5,0.3125,0.6,0.25,0.5625,1,0,4,2.28571,1.11879,4,18,9.77778,4.02155,0.45,36,0.746667,0.384259,0.423077,0.35,0.125,234.887
16,5,0.3125,0.6,0.25,0.5625,1,0,4,2.28571,1.11879,4,18,9.77778,4.02155,0.45,36,0.746667,0.384259,0.423077,0.35,0.125,3600
16,5,0.3125,0.6,0.25,0.5625,1,0,4,2.28571,1.11879,4,18,9.77778,4.02155,0.45,36,0.746667,0.384259,0.423077,0.35,0.125,0.004
16,5,0.3125,0.6,0.25,0.5625,1,0,4,2.28571,1.11879,4,18,9.77778,4.02155,0.45,36,0.746667,0.384259,0.423077,0.35,0.125,0.004
16,5,0.3125,0.6,0.3125,0.5625,0.9,0,4,2.28571,0.933139,4,20,10.4444,4.78681,0.45,36,0.704444,0.371759,0.596154,0.35,0.125,3600
16,5,0.3125,0.6,0.3125,0.5625,0.9,0,4,2.28571,0.933139,4,20,10.4444,4.78681,0.45,36,0.704444,0.371759,0.596154,0.35,0.125,3600
16,5,0.3125,0.6,0.3125,0.5625,0.9,0,4,2.28571,0.933139,4,20,10.4444,4.78681,0.45,36,0.704444,0.371759,0.596154,0.35,0.125,121.056
16,5,0.3125,0.6,0.3125,0.5625,0.9,0,4,2.28571,0.933139,4,20,10.4444,4.78681,0.45,36,0.704444,0.371759,0.596154,0.35,0.125,165.59
16,5,0.3125,0.6,0.25,0.6875,1,0,6,2.28571,1.27775,2,18,10.3636,5.26174,0.45,36,0.36,0.405721,0.692308,0.3375,0,5.376
16,5,0.3125,0.6,0.25,0.6875,1,0,6,2.28571,1.27775,2,18,10.3636,5.26174,0.45,36,0.36,0.405721,0.692308,0.3375,0,0.056
16,5,0.3125,0.6,0.25,0.6875,1,0,6,2.28571,1.27775,2,18,10.3636,5.26174,0.45,36,0.36,0.405721,0.692308,0.3375,0,18.581
16,5,0.3125,0.6,0.25,0.6875,1,0,6,2.28571,1.27775,2,18,10.3636,5.26174,0.45,36,0.36,0.405721,0.692308,0.3375,0,0.656
16,5,0.3125,0.6,0.3125,0.6875,1,0,4,2.28571,0.933139,2,20,10.0909,5.40125,0.45,36,0.155556,0.354001,0.692308,0.3625,0.0625,0.152
16,5,0.3125,0.6,0.3125,0.6875,1,0,4,2.28571,0.933139,2,20,10.0909,5.40125,0.45,36,0.155556,0.354001,0.692308,0.3625,0.0625,3600
16,5,0.3125,0.6,0.3125,0.6875,1,0,4,2.28571,0.933139,2,20,10.0909,5.40125,0.45,36,0.155556,0.354001,0.692308,0.3625,0.0625,0.004
16,5,0.3125,0.6,0.3125,0.6875,1,0,4,2.28571,0.933139,2,20,10.0909,5.40125,0.45,36,0.155556,0.354001,0.692308,0.3625,0.0625,3600
16,5,0.3125,0.6,0.3125,0.625,1,0,8,2.28571,1.54744,2,14,6.4,3.87814,0.45,36,0.722222,0.334987,0.634615,0.3625,0.0625,0.216
16,5,0.3125,0.6,0.3125,0.625,1,0,8,2.28571,1.54744,2,14,6.4,3.87814,0.45,36,0.722222,0.334987,0.634615,0.3625,0.0625,1.312
16,5,0.3125,0.6,0.3125,0.625,1,0,8,2.28571,1.54744,2,14,6.4,3.87814,0.45,36,0.722222,0.334987,0.634615,0.3625,0.0625,0.048
16,5,0.3125,0.6,0.3125,0.625,1,0,8,2.28571,1.54744,2,14,6.4,3.87814,0.45,36,0.722222,0.334987,0.634615,0.3625,0.0625,3.232
16,5,0.3125,0.6,0.25,0.625,1,0,3,2.28571,0.699854,2,19,10.4,5.62494,0.45,36,0.302222,0.384028,0.371795,0.2875,0.1875,1.668
16,5,0.3125,0.6,0.25,0.625,1,0,3,2.28571,0.699854,2,19,10.4,5.62494,0.45,36,0.302222,0.384028,0.371795,0.2875,0.1875,0.088
16,5,0.3125,0.6,0.25,0.625,1,0,3,2.28571,0.699854,2,19,10.4,5.62494,0.45,36,0.302222,0.384028,0.371795,0.2875,0.1875,0
16,5,0.3125,0.6,0.25,0.625,1,0,3,2.28571,0.699854,2,19,10.4,5.62494,0.45,36,0.302222,0.384028,0.371795,0.2875,0.1875,3600
16,5,0.3125,0.6,0.375,0.625,1,0,4,2.28571,0.824786,2,16,7.1,4.32319,0.45,36,0.495556,0.311574,0.711538,0.4,0.125,11.393
16,5,0.3125,0.6,0.375,0.625,1,0,4,2.28571,0.824786,2,16,7.1,4.32319,0.45,36,0.495556,0.311574,0.711538,0.4,0.125,0.52
16,5,0.3125,0.6,0.375,0.625,1,0,4,2.28571,0.824786,2,16,7.1,4.32319,0.45,36,0.495556,0.311574,0.711538,0.4,0.125,93.89
16,5,0.3125,0.6,0.375,0.625,1,0,4,2.28571,0.824786,2,16,7.1,4.32319,0.45,36,0.495556,0.311574,0.711538,0.4,0.125,1.192
16,5,0.3125,0.6,0.25,0.6875,1,0,4,2.28571,0.982846,2,16,7.90909,4.58167,0.45,36,0.784444,0.346263,0.884615,0.3875,0.0625,0.02
16,5,0.3125,0.6,0.25,0.6875,1,0,4,2.28571,0.982846,2,16,7.90909,4.58167,0.45,36,0.784444,0.346263,0.884615,0.3875,0.0625,267.681
16,5,0.3125,0.6,0.25,0.6875,1,0,4,2.28571,0.982846,2,16,7.90909,4.58167,0.45,36,0.784444,0.346263,0.884615,0.3875,0.0625,0.004
16,5,0.3125,0.6,0.25,0.6875,1,0,4,2.28571,0.982846,2,16,7.90909,4.58167,0.45,36,0.784444,0.346263,0.884615,0.3875,0.0625,68.28
16,5,0.3125,0.6,0.25,0.5625,1,0,4,2.28571,0.764875,2,18,9.66667,5.22813,0.45,36,0.277778,0.359425,0.730769,0.4,0.0625,2.828
16,5,0.3125,0.6,0.25,0.5625,1,0,4,2.28571,0.764875,2,18,9.66667,5.22813,0.45,36,0.277778,0.359425,0.730769,0.4,0.0625,6.94
16,5,0.3125,0.6,0.25,0.5625,1,0,4,2.28571,0.764875,2,18,9.66667,5.22813,0.45,36,0.277778,0.359425,0.730769,0.4,0.0625,0
16,5,0.3125,0.6,0.25,0.5625,1,0,4,2.28571,0.764875,2,18,9.66667,5.22813,0.45,36,0.277778,0.359425,0.730769,0.4,0.0625,0.012
16,5,0.3125,0.8,0,0.8125,0.8125,0,7,4.57143,1.54524,2,10,4.46154,2.27411,0.4875,42,0.14,0.526687,0.707692,0,0.0625,228.59
16,5,0.3125,0.8,0,0.8125,0.8125,0,7,4.57143,1.54524,2,10,4.46154,2.27411,0.4875,42,0.14,0.526687,0.707692,0,0.0625,7.68
16,5,0.3125,0.8,0,0.8125,0.8125,0,7,4.57143,1.54524,2,10,4.46154,2.27411,0.4875,42,0.14,0.526687,0.707692,0,0.0625,485.89
16,5,0.3125,0.8,0,0.8125,0.8125,0,7,4.57143,1.54524,2,10,4.46154,2.27411,0.4875,42,0.14,0.526687,0.707692,0,0.0625,4.94
